mp_id,formula,sites,composition,a_edge (angstrom),b_edge (angstrom),c_edge (angstrom),alpha_ang (deg),beta_ang (deg),gamma_ang (deg),crystal_system,space_group,total_magnetisation (bohr),energy_per_atom (eV/atom),formation_energy (eV/atom),energy_above_hull (eV/atom),stable,density (g/cc),band_gap (eV),direct_bandgap,volume (cubic-angstrom),bulk_modulus (GPa),shear_modulus (GPa)
mp-1049228,HoMg(SbO3)2,20,Ho1 Mg1 Sb2 O6,5.5956,5.860174,8.290657,90.0,90.0,90.0,ortho,Pmn2_1,0.0009923,-6.788338017000001,-2.3709462180000003,0.294784213034724,False,6.459289735722249,0.0,False,271.8605058807658,,
mp-1049287,HoMg(SnO3)2,20,Ho1 Mg1 Sn2 O6,5.497977,5.751164,8.111757,90.0,90.0,90.0,ortho,Pmn2_1,0.006453599999999,-6.9556984265,-2.562192504499999,0.19791110724999803,False,6.767338091107094,0.0,False,256.4918695066125,,
mp-1041135,HoMg(WO3)2,20,Ho1 Mg1 W2 O6,8.008338,5.439166,5.649565620032747,89.06912008046748,90.0,90.0,mono,Pm,9.999854599999999,-8.7338359155,-2.550618318499999,0.169708550000006,False,8.812540244206199,2.007,False,246.05514143638618,,
mp-1041076,HoMgCr2O6,20,Ho1 Mg1 Cr2 O6,5.156834,5.401302,7.536899,90.0,90.0,90.0,ortho,Pmn2_1,10.0025602,-8.297711402000001,-2.775510356999999,0.09804526185000001,False,6.157498404074731,0.0,False,209.92990412713354,,
mp-1041080,HoMgMn2O6,20,Ho1 Mg1 Mn2 O6,5.1729,5.442324,7.5203240000000005,90.0,90.0,90.0,ortho,Pmn2_1,14.000581,-8.074947082,-2.650952472586206,0.083466249083349,False,6.197830281101158,0.0,False,211.71665704508555,,
mp-1044908,HoMgTi2O6,20,Ho1 Mg1 Ti2 O6,5.243705,5.486216,7.612908,90.0,90.0,90.0,ortho,Pmn2_1,2.0035182,-8.6412756815,-3.4705857271666662,0.05788196300000101,False,5.777011829886425,0.0,False,219.00888546660076,,
mp-1041108,HoMgV2O6,20,Ho1 Mg1 V2 O6,5.21294,5.474379557247013,7.5923404339887846,89.79779393230234,89.91039253716389,89.81820234609549,tri,P1,5.9999125,-8.390037634,-2.9816648690000003,0.05580818970835601,False,5.933772456219655,1.0003,False,216.66456560602717,,
mp-1041113,HoMn2ZnO6,20,Ho1 Mn2 Zn1 O6,5.179803,5.397787,7.649534,90.0,90.0,90.0,ortho,Pmn2_1,14.0,-7.757143641000001,-2.370221672086207,0.11072950674998001,False,6.773490834496156,0.0,False,213.87694159954575,,
mp-1223873,HoSc(BO3)2,10,Ho1 Sc1 B2 O6,6.053100364015122,6.053100364015122,6.053100330538888,47.72503608506336,47.72503608506336,47.72503890773819,trig,R-3,0.00084,-8.884675599000001,-3.487005784833333,0.009991754999994001,False,4.891771684441527,4.4611,True,111.17326625405327,,
mp-1049276,HoTi2ZnO6,20,Ho1 Ti2 Zn1 O6,5.273125,5.495268,7.638533,90.0,90.0,90.0,ortho,Pmn2_1,2.0017528,-8.3294146295,-3.195797315666667,0.12081437437499401,False,6.332808948966943,0.0,False,221.34356635004866,,
mp-1041130,HoV2ZnO6,20,Ho1 V2 Zn1 O6,5.441168,5.267807,9.23791632829747,55.61982635030819,90.0,90.0,mono,Pc,6.0001184,-8.0754531345,-2.704153009999999,0.08236029320832601,False,6.507769678178,0.0,False,218.53075593435207,,
mp-1049283,HoZn(BiO3)2,20,Ho1 Zn1 Bi2 O6,5.60168,6.385798,8.572712,90.0,90.0,90.0,ortho,Pmn2_1,0.0001257,-6.471403339,-2.138877566499999,0.089253117187505,False,8.060711457702714,0.0,False,306.65616926738784,,
mp-1347018,HoZn(CoO3)2,20,Ho1 Zn1 Co2 O6,5.474852,5.155604999999999,8.981841245585452,56.45171913102463,90.0,90.0,mono,Pc,1.999918699999999,-6.860493557,-1.879291302499999,0.151670395240132,False,6.981973132038256,0.07489999999999901,False,211.29126198909265,,
mp-1041163,HoZn(FeO3)2,20,Ho1 Zn1 Fe2 O6,5.210537,5.446791,7.619791,90.0,90.0,90.0,ortho,Pmn2_1,17.9998473,-7.378969014499999,-2.130445861999999,0.097962137187502,False,6.72686094967423,0.0,False,216.25504843260288,,
mp-1040974,HoZn(MoO3)2,20,Ho1 Zn1 Mo2 O6,5.64055,5.418991,9.626476441619229,56.101614516538824,90.0,90.0,mono,Pc,10.0007433,-8.085865923,-2.362216990499999,0.06416916706249601,False,7.046763516131665,1.2034,False,244.23054527552236,,
mp-1041153,HoZn(NiO3)2,20,Ho1 Zn1 Ni2 O6,5.118715,5.390293,7.434691,90.0,90.0,90.0,ortho,Pmn2_1,2.0053509,-6.461882332499999,-1.751336085999999,0.116748400187501,False,7.183801415583368,0.0,False,205.13333723058258,,
mp-1049305,HoZn(SbO3)2,20,Ho1 Zn1 Sb2 O6,5.558759,6.335575899931828,8.595217140222694,96.50496126699888,89.68499624192327,94.18918977483095,tri,P1,0.0006950999999990001,-6.6264183705,-2.246099211999998,0.15450555837500302,False,6.309454133603593,1.5293,False,299.9523145261436,,
mp-1048854,HoZn(SnO3)2,20,Ho1 Zn1 Sn2 O6,5.500245,5.977123,8.074166,90.0,90.0,90.0,ortho,Pmn2_1,0.000119499999999,-6.695753323,-2.339320041499999,0.16333804981249803,False,7.053394137946402,0.0,False,265.4433819437086,,
mp-1041307,HoZn(WO3)2,20,Ho1 Zn1 W2 O6,5.507471,5.8373349999999995,7.878676966864234,87.89512389509363,90.0,90.0,mono,P2_1,9.9995998,-8.419696998000001,-2.273552041499999,0.188468139000002,False,9.105869024715588,0.9625,False,253.12031455021327,,
mp-1041120,HoZnCr2O6,20,Ho1 Zn1 Cr2 O6,5.200117,5.391066,7.6161449999999995,90.0,90.0,90.0,ortho,Pmn2_1,10.0018679,-7.984923694000001,-2.4997952895,0.122722809093756,False,6.693536714341393,0.0,False,213.5123337943862,,
mp-556231,In2GaBiS6,20,In2 Ga1 Bi1 S6,3.842812,11.382245,12.466113664952122,63.25559628174477,90.0,90.0,mono,P2_1/m,0.0007377,-17.008954304333322,-0.6783089225208241,0.0013019712916770001,False,4.779238300002442,1.849899999999999,False,486.9347250646963,,
mp-22661,InAg(PS3)2,20,In1 Ag1 P2 S6,6.2116426686597555,6.2116426686597555,13.5204474,90.0,90.0,119.99999519282866,trig,P-31c,0.0,-11.440607187000001,-0.42632283578273805,0.0,True,3.506585454017093,1.148299999999999,False,451.7879514326842,,
mp-20902,InAg(PSe3)2,20,In1 Ag1 P2 Se6,6.588718721943213,6.588718721943213,14.510906,90.0,90.0,120.00000724926646,trig,P-31c,0.0014842,-4.2438666755,-0.503013941668154,0.0,True,4.616860577266934,0.6040999999999991,False,545.5405834723116,,
mp-22449,InCu(PSe3)2,20,In1 Cu1 P2 Se6,6.45003374082167,6.45003374082167,13.98891,90.0,90.0,119.99999734154873,trig,P-31c,0.0018536,-14.017534576249995,-0.28764453728273304,0.017264818041670002,False,4.705245794747616,0.20869999999999903,True,504.0092329596147,,
mp-1078367,InNi2SbO6,10,In1 Ni2 Sb1 O6,5.2864289352951666,5.2863441313193,5.644261117561005,62.06167628202988,62.05260244317479,59.998566828000946,trig,R3,7.290000000000001e-05,-6.493737969,-1.6801165316666662,0.0,True,6.50418937724267,0.0,False,114.87644466019039,,
mp-1112001,K2AgAsBr6,10,K2 Ag1 As1 Br6,7.742612778812588,7.742612778812588,7.742612778812588,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.000138799999999,-3.211124505,-1.251376618366666,0.031949832499999005,False,3.7460535869397242,0.7592,False,328.2068358027243,,
mp-1112480,K2AgAsCl6,10,K2 Ag1 As1 Cl6,7.352608033649148,7.352608033649148,7.352608033649148,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0017634999999990002,-3.587718066999999,-1.501012421366666,0.013737397250002002,False,2.798641505746342,1.5190000000000001,False,281.0666034235568,,
mp-1112290,K2AgAsF6,10,K2 Ag1 As1 F6,6.3305445784136145,6.3305445784136145,6.3305445784136145,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0004128,-4.532250544,-2.406359153366666,0.077298541395836,False,3.470925579640678,2.2292,False,179.39412501476485,,
mp-1112101,K2AgAuBr6,10,K2 Ag1 Au1 Br6,7.660762340463122,7.660762340463122,7.660762340463122,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.001298699999999,-2.959997312,-1.139873478616666,0.054352212749999004,False,4.504895873105154,0.0,False,317.9076439865116,,
mp-1112479,K2AgAuCl6,10,K2 Ag1 Au1 Cl6,7.264406362191063,7.264406362191063,7.264406362191063,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0003181,-3.2904731910000002,-1.343391598616666,0.042976044499998006,False,3.649448975783993,0.0,False,271.07245715479,,
mp-1112289,K2AgAuF6,10,K2 Ag1 Au1 F6,6.290892858551796,6.290892858551796,6.290892858551796,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.002903299999999,-3.994064885999999,-2.007797548616666,0.07221077466665901,False,4.688162500821145,0.0,False,176.04425958207145,,
mp-1110921,K2AgBiBr6,10,K2 Ag1 Bi1 Br6,8.042147453963898,8.042147453963898,8.042147453963898,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.001131399999999,-3.249838164,-1.368099099616666,0.040107347500001,False,3.948139760156324,1.5765,False,367.79099964813656,,
mp-1110920,K2AgBiCl6,10,K2 Ag1 Bi1 Cl6,7.659089325818834,7.659089325818834,7.659089325818834,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0005616,-3.6307720089999993,-1.6220751856166662,0.0,True,3.176633353516061,2.0583,False,317.69940831376675,,
mp-1110851,K2AgBiF6,10,K2 Ag1 Bi1 F6,6.620622570000002,6.620622729593508,6.620622721255094,59.99999933043492,59.99999908817701,59.99999908784272,cubic,Fm-3m,0.0,-4.5545835310000005,-2.506700962616666,0.085758537249997,False,4.119227375776391,2.3982,False,205.20196018876092,,
mp-1110952,K2AgBiI6,10,K2 Ag1 Bi1 I6,8.594851812624112,8.594851812624112,8.594851812624112,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.002803,-2.805651741,-0.9916730286166661,0.0764294345,False,4.277441172111274,0.8096000000000001,False,448.95228043357406,,
mp-1112282,K2AgIrF6,10,K2 Ag1 Ir1 F6,6.2427417151801174,6.2427417151801174,6.2427417151801174,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,2.2800000000000005e-05,-4.687723578,-2.145001022616666,0.078480015833331,False,4.751637727885064,1.515199999999999,True,172.03273864636915,,
mp-1110917,K2AgMoBr6,10,K2 Ag1 Mo1 Br6,7.709511696171684,7.709511696171684,7.709511696171684,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,2.997722999999999,-3.839248383,-1.261947738616666,0.068564500499997,False,3.902229248141369,0.6656000000000001,True,324.01537388829286,,
mp-1110858,K2AgMoCl6,10,K2 Ag1 Mo1 Cl6,7.313010053902702,7.313010053902702,7.313010053902702,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,3.00751,-11.04423976241668,-1.406337978166679,0.047456513333335004,False,2.970554397733751,1.0353,True,276.5499050158682,,
mp-1110842,K2AgMoF6,10,K2 Ag1 Mo1 F6,6.333112000014605,6.33311191037392,6.333111682686561,59.99979728851724,59.999792467191746,59.99979554855208,cubic,Fm-3m,2.999942899999999,-5.306704508999999,-2.563260360616666,0.003419428625002,False,3.661040876897081,2.5573,True,179.61163335213854,,
mp-1110951,K2AgMoI6,10,K2 Ag1 Mo1 I6,8.262592235639492,8.262592235639492,8.262592235639492,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,3.0176058,-3.359730735,-0.8501904426166661,0.10429280933333201,False,4.3438930793195425,0.687399999999999,True,398.87237938350495,,
mp-1112279,K2AgPdF6,10,K2 Ag1 Pd1 F6,6.196130650377863,6.196130650377863,6.196130650377863,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,1.0011929,-4.330109302999999,-2.153241984616666,0.008841077999995001,False,4.012697943152084,0.0,False,168.2080212985562,,
mp-1111950,K2AgRhF6,10,K2 Ag1 Rh1 F6,6.190924930254768,6.190924930254768,6.190924930254768,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0011619,-4.642030201,-2.246720276616666,0.0,True,3.988046326716506,1.4182000000000001,False,167.78441415141526,,
mp-1112276,K2AgRuF6,10,K2 Ag1 Ru1 F6,6.230507353652028,6.230507353652028,6.230507353652028,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,1.0004759,-4.808825652,-2.222506260616666,0.043182169833334005,False,3.89469832608438,0.0,False,171.02328378530677,,
mp-1110912,K2AgSbBr6,10,K2 Ag1 Sb1 Br6,7.960212162800688,7.960212162800688,7.960212162800688,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0004453,-3.22856934,-1.322933582616666,0.019743254750001,False,3.665237938929471,1.1248,False,356.6637171489578,,
mp-1110873,K2AgSbCl6,10,K2 Ag1 Sb1 Cl6,7.5709809924558655,7.5709809924558655,7.5709809924558655,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,4.63e-05,-10.963606560000006,-1.362271146750004,0.026073496749987,False,2.8168522736825983,1.6025,False,306.8608401346178,,
mp-1110848,K2AgSbF6,10,K2 Ag1 Sb1 F6,6.5320148567228475,6.5320148567228475,6.5320148567228475,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,1e-07,-4.554451337,-2.482672075616666,0.137509941083333,False,3.554224440019879,2.0454,False,197.07271225790248,,
mp-1110949,K2AgSbI6,10,K2 Ag1 Sb1 I6,8.511646557681892,8.511646557681892,8.511646557681892,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0484393,-2.7908519960000002,-0.9529765906166661,0.0659520215,False,4.071957794186022,0.380999999999999,False,436.0394131713402,,
mp-1112104,K2AlAgBr6,10,K2 Al1 Ag1 Br6,7.6111036454339525,7.6111036454339525,7.6111036454339525,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0026695,-3.358812076999999,-1.4915188606166652,0.102740740249999,False,3.6882670829480313,1.4617,True,311.76539655255544,,
mp-1111973,K2AlAgCl6,10,K2 Al1 Ag1 Cl6,7.1736463783986455,7.1736463783986455,7.1736463783986455,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0013219,-3.826661771,-1.8324107956166662,0.061772993500002,False,2.708404236726697,2.4737,True,261.038698663708,,
mp-1111949,K2AlAgF6,10,K2 Al1 Ag1 F6,6.033076069276931,6.033076069276931,6.033076069276931,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0001849,-5.079422496,-3.045985775616666,0.007038170000011001,False,3.497391580281638,3.0675,False,155.27495279707023,,
mp-1111999,K2AlAuBr6,10,K2 Al1 Au1 Br6,7.611474169387295,7.611474169387295,7.611474169387295,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0001411,-3.288995921,-1.378608272449999,0.16975772214999602,False,4.162218972004203,0.0,False,311.81093088356647,,
mp-1112440,K2AlAuCl6,10,K2 Al1 Au1 Cl6,7.190940796052906,7.190940796052906,7.190940796052906,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0005668,-3.732639989,-1.695294581449999,0.16699538266666702,False,3.251609562390886,0.8600000000000001,True,262.9312109897395,,
mp-1112269,K2AlAuF6,10,K2 Al1 Au1 F6,6.0973181345612915,6.0973181345612915,6.0973181345612915,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0003874,-4.929715978,-2.853184825449999,0.162097967,False,4.311038546288581,1.3271,False,160.28820610542698,,
mp-1112438,K2AlAuI6,10,K2 Al1 Au1 I6,8.201138999500131,8.201138999500131,8.201138999500131,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0007964,-2.798246535,-0.9556192384500001,0.14916680599999801,False,4.528019407559023,0.0,False,390.03853842917056,,
mp-1112165,K2AlCuF6,10,K2 Al1 Cu1 F6,5.821468708152608,5.821468708152608,5.821468708152608,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.006501799999999,-5.169754549999999,-3.010690930449999,0.076643198499993,False,3.365228554940286,1.1155,False,139.50272923788796,,
mp-1112211,K2AlHgBr6,10,K2 Al1 Hg1 Br6,7.809703070211568,7.809703070211568,7.809703070211568,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0041103,-3.059769811,-1.4458031587,0.154351569749999,False,3.871118554223901,0.0,False,336.8127849016243,,
mp-1112210,K2AlHgCl6,10,K2 Al1 Hg1 Cl6,7.4018551925316665,7.4018551925316665,7.4018551925316665,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.017182199999999002,-3.496705644,-1.7557812327,0.1621254695,False,3.002475638065299,0.0,False,286.75219799307405,,
mp-1112209,K2AlHgF6,10,K2 Al1 Hg1 F6,6.214873222719993,6.214873222719993,6.214873222719993,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.6553929,-4.730293675,-2.9501835187000003,0.14039243850000302,False,4.10645277460338,0.0,False,169.73907214454596,,
mp-1112191,K2AlInBr6,10,K2 Al1 In1 Br6,7.965697897209132,7.965697897209132,7.965697897209132,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.003636099999999,-3.405292935,-1.5463761121166661,0.10292154624999901,False,3.249606191419238,1.7287,False,357.4016036708892,,
mp-1112189,K2AlInCl6,10,K2 Al1 In1 Cl6,7.567287066630947,7.567287066630947,7.567287066630947,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,9.7e-05,-3.866949813999999,-1.881075232116666,0.0907466638125,False,2.345009211207798,2.925799999999999,False,306.41190165960296,,
mp-1112188,K2AlInF6,10,K2 Al1 In1 F6,6.277834010516844,6.277834010516844,6.277834010516844,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0001806,-5.159941347999999,-3.134881021116666,0.057497364611111004,False,3.170031644388411,3.8745000000000003,False,174.95021790331575,,
mp-1112023,K2AlInI6,10,K2 Al1 In1 I6,8.545422220192048,8.545422220192048,8.545422220192048,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0065324,-2.879283029,-1.088126558116666,0.11378904124999902,False,3.693343760142279,0.8125,False,441.2508743975333,,
mp-1111591,K2AlTlBr6,10,K2 Al1 Tl1 Br6,8.025724191864057,8.025724191864057,8.025724191864057,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0035164999999990005,-3.401495765,-1.581349104783334,0.111190658749998,False,3.584102246288381,2.848799999999999,False,365.5423461009209,,
mp-1111590,K2AlTlCl6,10,K2 Al1 Tl1 Cl6,7.603564472932942,7.603564472932942,7.603564472932942,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.001973,-3.866838849999999,-1.919734430783334,0.093875306,False,2.79007145236058,3.8301,False,310.8398570737153,,
mp-1111379,K2AlTlF6,10,K2 Al1 Tl1 F6,6.330275877836764,6.330275877836764,6.330275877836764,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0014022,-5.152580903,-3.1662907387833332,0.037285504416665005,False,3.921053558306427,4.7049,False,179.37128278137732,,
mp-1111199,K2AlTlI6,10,K2 Al1 Tl1 I6,8.625926327230138,8.625926327230138,8.625926327230138,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0015585,-2.870051116,-1.117664807783334,0.133049798499999,False,3.918605747919342,1.5653000000000001,False,453.83944129094573,,
mp-1112435,K2AsAuBr6,10,K2 As1 Au1 Br6,7.727335029698271,7.727335029698271,7.727335029698271,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.00047569999999900006,-3.168749064,-1.165906745199999,0.0715260994,False,4.221782452050228,0.15180000000000002,False,326.26781049384755,,
mp-1112434,K2AsAuCl6,10,K2 As1 Au1 Cl6,7.3460078989535535,7.3460078989535535,7.3460078989535535,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.000258,-3.520584685,-1.3907846072,0.09207138641666601,False,3.334004240120802,0.21999999999999903,False,280.3103767742339,,
mp-1112267,K2AsAuF6,10,K2 As1 Au1 F6,6.3908282599368915,6.3908282599368915,6.3908282599368915,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0005832,-4.399293434,-2.230307611199999,0.2533500835625,False,4.1752357638065,0.7657,False,184.56801566177643,,
mp-1112432,K2AsAuI6,10,K2 As1 Au1 I6,8.254535460974651,8.254535460974651,8.254535460974651,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0020927,-2.77027385,-0.8351918832,0.078965740749997,False,4.640878277400085,0.0,False,397.7067068320409,,
mp-1111995,K2BiAuBr6,10,K2 Bi1 Au1 Br6,8.022960818563183,8.022960818563183,8.022960818563183,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0017281,-3.196022006,-1.27118850945,0.09112433140000001,False,4.381696129380248,0.389,False,365.1648914913693,,
mp-1112073,K2BiAuCl6,10,K2 Bi1 Au1 Cl6,7.654917395809833,7.654917395809833,7.654917395809833,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0009655,-3.553508072999999,-1.50171681745,0.06798805166666701,False,3.648287741517305,0.963299999999999,False,317.180535451793,,
mp-1112330,K2BiAuF6,10,K2 Bi1 Au1 F6,6.686698707748092,6.686698707748092,6.686698707748092,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0008902,-4.416756534999999,-2.325779534449999,0.230950515533333,False,4.69815468455295,1.0663,False,211.4074399748873,,
mp-989591,K2BrCl6F,10,K2 Br1 Cl6 F1,7.158678342054489,7.158678342054489,7.158678342054489,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,3.86e-05,-2.8432724240000002,-1.15279290845,0.0,True,2.495320457366353,0.9144,True,259.4081095787298,,
mp-1110919,K2CeAgBr6,10,K2 Ce1 Ag1 Br6,8.11884025545139,8.11884025545139,8.11884025545139,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.9962569,-3.8821797780000002,-1.795749157616665,0.07802651775000001,False,3.5351199244655502,2.5986000000000002,False,378.41382222492007,,
mp-1110918,K2CeAgCl6,10,K2 Ce1 Ag1 Cl6,7.728153859350886,7.728153859350886,7.728153859350886,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.998776,-4.310832594,-2.097444214616666,0.064488448,False,2.741852149153414,2.8497999999999992,False,326.37154071934964,,
mp-1112335,K2CeAgF6,10,K2 Ce1 Ag1 F6,6.677667210000002,6.677667376854062,6.677667371796957,59.99999931033734,59.99999907771346,59.999999118328525,cubic,Fm-3m,0.9390128,-5.325029197,-3.072455072616666,0.22066577983333202,False,3.47145395967132,0.0,False,210.55198022668176,,
mp-1110967,K2CeAgI6,10,K2 Ce1 Ag1 I6,8.682243139710959,8.682243139710959,8.682243139710959,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.9991239,-3.373515212,-1.354844943616666,0.093964533499999,False,3.902478379689451,0.21370000000000003,False,462.7866618150399,,
mp-1111996,K2CeAuCl6,10,K2 Ce1 Au1 Cl6,7.732543578248492,7.732543578248492,7.732543578248492,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.9991559,-4.217782872,-1.961300060449999,0.162943752166668,False,3.189735358008784,2.2375,False,326.9280099430212,,
mp-1112553,K2CeCuBr6,10,K2 Ce1 Cu1 Br6,7.8663974777135435,7.8663974777135435,7.8663974777135435,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.983382699999999,-3.96770977,-1.755652250449999,0.089721661749998,False,3.672673642334164,0.2116,False,344.20142412092963,,
mp-1112237,K2CeCuCl6,10,K2 Ce1 Cu1 Cl6,7.457681272906345,7.457681272906345,7.457681272906345,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,1.0014852,-11.026004439500003,-1.9621458377500032,0.08515641700000001,False,2.800181644560009,1.5332,False,293.2894611753825,,
mp-1112048,K2CeCuI6,10,K2 Ce1 Cu1 I6,8.456202314969055,8.456202314969055,8.456202314969055,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.9987282,-3.44671358,-1.302416412449999,0.12152467866666501,False,4.051735985432593,0.37010000000000004,False,427.57381126332774,,
mp-1112236,K2CoHgF6,10,K2 Co1 Hg1 F6,6.154007,6.154007772155069,6.154007573782551,59.99999811719276,59.999997708946616,59.99999877526158,cubic,Fm-3m,0.9990439,-4.386021565,-2.267127319700001,0.137780835499999,False,4.551452045940252,0.0,False,164.8006943477309,,
mp-1112287,K2CrAgF6,10,K2 Cr1 Ag1 F6,6.131024,6.131023536492744,6.131023839426821,59.99999996724536,59.999999133632784,59.99999749916197,cubic,Fm-3m,2.9999984,-5.345708778,-2.721524893616666,0.009820983874998001,False,3.587327924251497,2.8775,False,162.96111794732104,,
mp-1111943,K2CrAuF6,10,K2 Cr1 Au1 F6,6.190718,6.190717951792183,6.1907178327005825,60.0000022769476,59.99999910604547,59.99999974240439,cubic,Fm-3m,3.0000628,-5.199290273,-2.53201195645,0.159559097666666,False,4.36643519567329,1.5844,False,167.76758583303624,,
mp-1111939,K2CrCuF6,10,K2 Cr1 Cu1 F6,5.861878,5.8618777732008365,5.861877597034416,60.00000141071135,59.99999772598555,59.99999872012753,cubic,Fm-3m,2.9999995,-5.460548537999999,-2.7107377544499993,0.051867801062496006,False,3.587752009523386,0.6825999999999991,False,142.42796687329883,,
mp-1111938,K2CrHgF6,10,K2 Cr1 Hg1 F6,6.3008,6.300800117636569,6.300800196814687,60.0000038585641,60.00000103329374,60.00000061760195,cubic,Fm-3m,3.9848589,-5.00337502,-2.6325176997,0.13638018937499802,False,4.1755674555859414,0.0,False,176.877310224533,,
mp-1112251,K2CuAsF6,10,K2 Cu1 As1 F6,6.06275192666977,6.06275192666977,6.06275192666977,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0003771,-4.642603176,-2.3910848862,0.10244854112500301,False,3.484410345278471,0.9780000000000001,False,157.57756932312904,,
mp-1111972,K2CuAuCl6,10,K2 Cu1 Au1 Cl6,7.055304987499265,7.055304987499265,7.055304987499265,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0043636,-3.439544947999999,-1.366836456449999,0.039845140333333,False,3.687269480454535,0.0,False,248.3318242300709,,
mp-1112010,K2CuAuF6,10,K2 Cu1 Au1 F6,6.040784947405428,6.040784947405428,6.040784947405428,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,0.0037507,-4.234322432,-2.122428195449999,0.083379345666658,False,4.82274244662678,0.0,False,155.87093027653162,,
mp-1110910,K2CuBiBr6,10,K2 Cu1 Bi1 Br6,7.803842569209095,7.803842569209095,7.803842569209095,60.00000000000001,60.00000000000001,60.00000000000001,cubic,Fm-3m,0.0004347,-3.343434287999999,-1.336068324449999,0.045581434750001,False,4.101980574355043,0.8862000000000001,False,336.0551079005368,,
mp-1110871,K2CuBiCl6,10,K2 Cu1 Bi1 Cl6,7.400730892749581,7.400730892749581,7.400730892749581,59.99999999999999,59.99999999999999,59.99999999999999,cubic,Fm-3m,5.0700000000000006e-05,-3.735855810999999,-1.60153208845,0.0,True,3.264289768337317,1.161699999999999,False,286.6215497470162,,
